title,id,date,bucket,confidence,num_assets,file
LinkedIn Featured Section Tips,69d82e92-a710-8322-9200-63a88c2788d7,2026-04-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Featured_Section_Tips__69d82e92.md
Notion for Company Organization,69d8e2b4-fa1c-8322-a389-64c1375e8464,2026-04-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_for_Company_Organization__69d8e2b4.md
Notion VA Program Structure,69d9482c-fca0-83a2-87b4-776004d19cff,2026-04-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_VA_Program_Structure__69d9482c.md
Social Media Analysis,69d969e9-2ce8-8321-b9dd-c269161c65f9,2026-04-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Social_Media_Analysis__69d969e9.md
VA Pre-Interview Test Description,69da3f3b-5910-83a2-9c54-c99a5b4d2016,2026-04-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/VA_Pre-Interview_Test_Description__69da3f3b.md
Trial Task Email Guide,69da8b20-3bc0-8320-a1a0-3cb5a82dd15b,2026-04-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Trial_Task_Email_Guide__69da8b20.md
Email Formatting Request,69da97d7-04a8-8320-8ff0-fe2ebfbe7677,2026-04-11,Nivy Next (Digital Marketing & AI),4,0,Nivy_Next_Digital_Marketing_AI/Email_Formatting_Request__69da97d7.md
Hiring Funnel Design,69dabcf2-be48-8324-a9ad-64bd63232104,2026-04-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Hiring_Funnel_Design__69dabcf2.md
Youth Community Policies,69dac4bd-1698-8324-a89c-7e800041899e,2026-04-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Youth_Community_Policies__69dac4bd.md
Ayurvedic Plan for Health,69dcf9fe-06dc-8323-bf60-9ac328e727b6,2026-04-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Ayurvedic_Plan_for_Health__69dcf9fe.md
Automation Funnel Setup,69dd1822-52d0-8323-bd49-84f579e266da,2026-04-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Automation_Funnel_Setup__69dd1822.md
Performance Tracking System,69dd6061-0fd4-8323-86ee-13508b65f107,2026-04-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Performance_Tracking_System__69dd6061.md
Udyam Certificate Issue,69dd6563-e538-8321-ad6a-ee1c073cf44b,2026-04-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Udyam_Certificate_Issue__69dd6563.md
Email validation tools,69e02a4c-c964-8322-8537-55560b4815dc,2026-04-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Email_validation_tools__69e02a4c.md
Email Lead Collection Methods,69e038a3-9c40-83aa-a2d3-24644fe26d7e,2026-04-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Email_Lead_Collection_Methods__69e038a3.md
List of Countries,69e0e5ef-5048-8322-8d98-0bf7479e1b20,2026-04-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/List_of_Countries__69e0e5ef.md
AI Tools for Brand Presence,69e12349-642c-8324-9196-27916a6c165c,2026-04-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/AI_Tools_for_Brand_Presence__69e12349.md
Text Length Reduction Request,69e367e8-a438-8322-8ae8-e427b7f81b00,2026-04-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Text_Length_Reduction_Request__69e367e8.md
TAX CPA Services Pricing USA,69e5d888-35c0-8320-8f3c-8a370f9f0a70,2026-04-20,Nivy Advisory (Tax & Accounting),14,0,Nivy_Advisory_Tax_Accounting/TAX_CPA_Services_Pricing_USA__69e5d888.md
TAX Package Proposal Enhancement,69e653ce-0920-8320-8e4d-183f76605b6a,2026-04-20,Nivy Advisory (Tax & Accounting),8,0,Nivy_Advisory_Tax_Accounting/TAX_Package_Proposal_Enhancement__69e653ce.md
Digital Marketing Packages USA,69e66af5-67c4-8321-8cba-6f97329b2855,2026-04-20,Nivy Next (Digital Marketing & AI),6,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_Packages_USA__69e66af5.md
DM Package Level Differences Explained,69e70e42-1574-8321-a7bd-70d471ce187d,2026-04-21,Nivy Next (Digital Marketing & AI),3,0,Nivy_Next_Digital_Marketing_AI/DM_Package_Level_Differences_Explained__69e70e42.md
DM Comparison Charts Strategy,69e807d4-5844-8322-9c24-6a33816ec2a4,2026-04-21,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/DM_Comparison_Charts_Strategy__69e807d4.md
LLP Address Change MCA,69e8e65a-8c18-8324-a6ab-80631efe618a,2026-04-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LLP_Address_Change_MCA__69e8e65a.md
Partnership Proposal for Outreach,69e8f270-9a34-8323-acab-4ee887e11192,2026-04-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Partnership_Proposal_for_Outreach__69e8f270.md
Folder Structure Flowchart,69ea015f-af20-8324-b96a-a37aff53c1bd,2026-04-23,Miscellaneous & Uncategorized,0,1,Miscellaneous_Uncategorized/Folder_Structure_Flowchart__69ea015f.md
Digital Marketing Package Overview,69ea8f72-74b4-8323-a7df-f8250fd90e6a,2026-04-23,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_Package_Overview__69ea8f72.md
Notion Structure Adaptation,69ea980b-617c-8320-97ee-02b6164bb27e,2026-04-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_Structure_Adaptation__69ea980b.md
Snapchat Memories Privacy,69eb8113-5420-8323-aa15-576a6bd03425,2026-04-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Snapchat_Memories_Privacy__69eb8113.md
Left side body pain,69ecc03e-e004-83a4-bf87-6b4f641ec83e,2026-04-25,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Left_side_body_pain__69ecc03e.md
Weakness and Digestion Issues,69ee69fe-e2ec-8320-87ed-cb58755b0dac,2026-04-26,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Weakness_and_Digestion_Issues__69ee69fe.md
CPA Package Levels USA,69ef7d15-8200-8322-953c-edcb5d959931,2026-04-27,Nivy Advisory (Tax & Accounting),5,0,Nivy_Advisory_Tax_Accounting/CPA_Package_Levels_USA__69ef7d15.md
IRCTC General Ticket Booking,69f08af2-decc-8323-b716-d0c0ee58722c,2026-04-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/IRCTC_General_Ticket_Booking__69f08af2.md
WhatsApp Notification Message,69f122de-1b6c-8323-80e0-24a868222845,2026-04-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/WhatsApp_Notification_Message__69f122de.md
Automation Concepts,69f13914-fccc-8322-a257-c47a5aa89fd4,2026-04-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Automation_Concepts__69f13914.md
Simplifying Digital Marketing Packages,69f270a1-a2dc-8323-952e-8184fcbc7d29,2026-04-29,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Simplifying_Digital_Marketing_Packages__69f270a1.md
System Design Improvement,69f28f0d-1214-83a6-ad11-ccbafcfd02f3,2026-04-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/System_Design_Improvement__69f28f0d.md
Top CPA Packages Prioritization,69f32086-5440-83a5-af35-10f3332c3efa,2026-04-30,Nivy Advisory (Tax & Accounting),5,0,Nivy_Advisory_Tax_Accounting/Top_CPA_Packages_Prioritization__69f32086.md
Instagram Reel Curation SOP,69f3e1ff-03e4-8324-a989-0fdfe6597bbe,2026-04-30,Shared - Company-Wide Systems,5,0,Shared_-_Company-Wide_Systems/Instagram_Reel_Curation_SOP__69f3e1ff.md
Indian Wedding SOP,69f3f613-904c-8323-ab03-d48f4f6a4bf5,2026-05-01,Wedding Planning (Personal),5,0,Wedding_Planning_Personal/Indian_Wedding_SOP__69f3f613.md
Claude WordPress Integration,69f40111-f58c-8320-b4ca-9af7dc98ed89,2026-05-01,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Claude_WordPress_Integration__69f40111.md
Claude Command for Nivy Next,69f750d5-28dc-8323-92f4-6cb23643a43f,2026-05-03,Nivy Next (Digital Marketing & AI),6,0,Nivy_Next_Digital_Marketing_AI/Claude_Command_for_Nivy_Next__69f750d5.md
World-Class Knowledgebase Setup,69f8fa4c-d0c8-8320-92c9-b7e9bc6e0389,2026-05-04,Nivy Academy,5,0,Nivy_Academy/World-Class_Knowledgebase_Setup__69f8fa4c.md
Email for Orientation Call,69fa2ac9-25a4-8320-ac38-862880483c5d,2026-05-05,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Email_for_Orientation_Call__69fa2ac9.md
Stage 6 Orientation Invite,69faabec-7908-8323-8feb-2bf1c101152a,2026-05-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Stage_6_Orientation_Invite__69faabec.md
n8n Automation Setup Guide,69fb3ae9-fd5c-8321-8a33-15f0675bb544,2026-05-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/n8n_Automation_Setup_Guide__69fb3ae9.md
Outreach Automation Strategy,69fb4833-7134-8320-88b7-1d2876016139,2026-05-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Outreach_Automation_Strategy__69fb4833.md
Inbound Lead Gen Strategies,69fc1694-bb38-8320-83d3-f158ec14b1d6,2026-05-07,Nivy Next (Digital Marketing & AI),3,0,Nivy_Next_Digital_Marketing_AI/Inbound_Lead_Gen_Strategies__69fc1694.md
Sales and Marketing Funnels,69fe16d1-f770-83a5-9062-5b062397b519,2026-05-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Sales_and_Marketing_Funnels__69fe16d1.md
Customer Journey Engineering,69feb9ff-4320-8323-9fb2-32618645e853,2026-05-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Customer_Journey_Engineering__69feb9ff.md
Enquiry Method,69ff9e3e-d42c-8322-a5b7-1e94c7d99fc9,2026-05-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Enquiry_Method__69ff9e3e.md
Sales Automation in Markets,6a023919-66d8-8324-855d-59faa91005fc,2026-05-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Sales_Automation_in_Markets__6a023919.md
Lead Generation Funnel Setup,6a049696-e554-8321-9280-ccb0e7c02376,2026-05-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Lead_Generation_Funnel_Setup__6a049696.md
Managing Company Accounts,6a07bc03-0474-8324-b4bc-659b61daefb5,2026-05-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Managing_Company_Accounts__6a07bc03.md
Form Filling Automation Tips,6a07ecc9-03a8-83aa-bd66-c86795c061e6,2026-05-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Form_Filling_Automation_Tips__6a07ecc9.md
Persona Audit Tracker,6a08baba-2268-8320-87eb-24855466e399,2026-05-16,Nivy Advisory (Tax & Accounting),5,0,Nivy_Advisory_Tax_Accounting/Persona_Audit_Tracker__6a08baba.md
Company Online Presence Tools,6a08d33a-9ed4-8321-9a94-e57d25bf8dbe,2026-05-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Company_Online_Presence_Tools__6a08d33a.md
Knowledgebase Organization Tips,6a09285f-6a5c-8321-83f2-785866099364,2026-05-17,Nivy Academy,5,0,Nivy_Academy/Knowledgebase_Organization_Tips__6a09285f.md
Reusable AI Agents Open Source,6a0a8886-9178-8322-8cd0-a02d32d6d2f8,2026-05-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Reusable_AI_Agents_Open_Source__6a0a8886.md
Target Industries for Services,6a0ad85c-18c0-8320-8e36-3f0a6242d453,2026-05-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Target_Industries_for_Services__6a0ad85c.md
High-leverage Work vs Tasks,6a0bed35-ca54-8321-9371-dbae8f6f1006,2026-05-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/High-leverage_Work_vs_Tasks__6a0bed35.md
International Education Market Scope,6a0c10b5-a6d0-8324-bd6f-f3987352e3e0,2026-05-19,Nivy Academy,5,0,Nivy_Academy/International_Education_Market_Scope__6a0c10b5.md
Market Targeting Strategy,6a0cfcd0-0470-8322-be90-1f49811ab1e2,2026-05-20,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Market_Targeting_Strategy__6a0cfcd0.md
Digital Marketing AI Profile,6a0d108c-a124-8324-a3e5-9a053814bba2,2026-05-20,Nivy Next (Digital Marketing & AI),6,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_AI_Profile__6a0d108c.md
Ab Work Start Guide,6a0e56a4-eae8-8324-9291-24a86314b27d,2026-05-21,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Ab_Work_Start_Guide__6a0e56a4.md
LinkedIn Account Safety Tips,6a0e83a8-2004-8322-b266-8571a57d0f87,2026-05-21,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Account_Safety_Tips__6a0e83a8.md
Legitimate Account Farming,6a0fe4c6-3454-83a8-a330-7c4cc3e54c8a,2026-05-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Legitimate_Account_Farming__6a0fe4c6.md
Social Media Accounts,6a10073a-7710-8323-9df9-1344b837877d,2026-05-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Social_Media_Accounts__6a10073a.md
LinkedIn Profile Strategy,6a126163-ea3c-8323-878b-a04d2bdf3bd8,2026-05-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Profile_Strategy__6a126163.md
Document Conversion Request,6a142ab1-103c-8321-babe-a2d1ec5f0f0f,2026-05-25,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Document_Conversion_Request__6a142ab1.md
LinkedIn Account Safety Tips,6a15134d-64f8-8322-ab99-074b69686a9a,2026-05-26,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Account_Safety_Tips__6a15134d.md
Business Number Fraud Precautions,6a1543fd-cf00-8320-925a-53d8d62fb785,2026-05-26,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Business_Number_Fraud_Precautions__6a1543fd.md
Client Acquisition Strategies,6a154a3a-77f8-83a6-b3db-5c08e1d5cdd3,2026-05-26,Nivy Advisory (Tax & Accounting),7,0,Nivy_Advisory_Tax_Accounting/Client_Acquisition_Strategies__6a154a3a.md
Hiring Funnel,6a16ab82-f97c-8324-a611-c2569d7eae44,2026-05-27,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Hiring_Funnel__6a16ab82.md
Automation for Contact Form,6a16dd07-1da0-8320-bc97-36ab242fd75f,2026-05-27,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Automation_for_Contact_Form__6a16dd07.md
Freelancer Opportunities and Solutions,6a16ea3b-3e2c-83a2-b1d3-fdae5a329cf3,2026-05-27,Nivy Advisory (Tax & Accounting),4,0,Nivy_Advisory_Tax_Accounting/Freelancer_Opportunities_and_Solutions__6a16ea3b.md
How to store chats in notion properly,6a19807f-47ec-83aa-a636-1033a9625890,2026-05-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/How_to_store_chats_in_notion_properly__6a19807f.md
Tier 1 and 2 Countries,6a1ea115-c234-8321-8f82-d057426ba7c3,2026-06-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Tier_1_and_2_Countries__6a1ea115.md
Partner Network Proposal Tips,6a22c261-1080-8321-9225-f74ae0307746,2026-06-05,Nivy Advisory (Tax & Accounting),7,0,Nivy_Advisory_Tax_Accounting/Partner_Network_Proposal_Tips__6a22c261.md
Business Growth Ecosystem,6a23f711-9d74-83a6-b88c-bf1ba36c945e,2026-06-06,Nivy Advisory (Tax & Accounting),3,0,Nivy_Advisory_Tax_Accounting/Business_Growth_Ecosystem__6a23f711.md
Google Form for Business Networking,6a23f9e1-dbec-8322-bc06-f361eaea4322,2026-06-06,Nivy Nexus (Business Community),5,0,Nivy_Nexus_Business_Community/Google_Form_for_Business_Networking__6a23f9e1.md
NIC Codes for Objectives,6a2551e6-4504-8320-ac51-b92e9292602b,2026-06-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/NIC_Codes_for_Objectives__6a2551e6.md
Proposed Activity Note,6a2ae50f-8ba8-83a7-ac46-f6792201d31c,2026-06-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Proposed_Activity_Note__6a2ae50f.md
Criteria for Filtering Companies,6a2baf14-80d4-83ee-89cc-b3206d21f22b,2026-06-12,Nivy Advisory (Tax & Accounting),3,0,Nivy_Advisory_Tax_Accounting/Criteria_for_Filtering_Companies__6a2baf14.md
Upwork Post Digital Marketing,6a2bce48-a340-83e9-9aae-4f4e48b09753,2026-06-12,Nivy Next (Digital Marketing & AI),8,0,Nivy_Next_Digital_Marketing_AI/Upwork_Post_Digital_Marketing__6a2bce48.md
Green Parrot Ban Reasons,6a2c1a85-8150-83ee-93fe-5fd0033582c6,2026-06-12,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Green_Parrot_Ban_Reasons__6a2c1a85.md
Nivy Talent Recruitment Plan,6a2fcaff-e880-83e8-bb33-14990df72998,2026-06-15,Nivy Jobs,5,0,Nivy_Jobs/Nivy_Talent_Recruitment_Plan__6a2fcaff.md
Nivy Business Platform Plan,6a2fd19a-f114-83e8-bf48-c3168098fb39,2026-06-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Nivy_Business_Platform_Plan__6a2fd19a.md
SEO Coaching Materials,6a302743-8284-83e8-a402-7b28daeb5881,2026-06-15,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/SEO_Coaching_Materials__6a302743.md
Colleges Lucknow T&P Contacts,6a304053-300c-83e8-8ed7-6225e73f3d5b,2026-06-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Colleges_Lucknow_TP_Contacts__6a304053.md
App Feature Comparison,6a307545-56cc-83ee-b498-8196c9449e8a,2026-06-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/App_Feature_Comparison__6a307545.md
Personal Use AI Apps,6a3194a8-e6f4-83ee-af51-061efd7e4063,2026-06-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Personal_Use_AI_Apps__6a3194a8.md
ChatGPT Notion Integration,6a31b511-5b30-83e8-8702-c2f3743c4d7c,2026-06-16,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/ChatGPT_Notion_Integration__6a31b511.md
n8n Template Usage Guide,6a326ab1-1260-83ee-8f09-06662e1925c2,2026-06-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/n8n_Template_Usage_Guide__6a326ab1.md
Using n8n Templates,6a328140-ed60-83e8-9da3-59a83eee37b9,2026-06-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Using_n8n_Templates__6a328140.md
Mautic Gmail Email Setup,6a328a10-3478-83ee-bad1-0708c669162c,2026-06-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Mautic_Gmail_Email_Setup__6a328a10.md
Shahido ke parivaar ki jankari,6a329eb3-9630-83ee-8ff9-57d736593bce,2026-06-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Shahido_ke_parivaar_ki_jankari__6a329eb3.md
Numerology for 12-09-1990,6a32d99d-3a9c-83e8-afe6-95ad7596a257,2026-06-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Numerology_for_12-09-1990__6a32d99d.md
Website Content Optimization,6a33aaa2-7428-83e8-8e34-3163d997317e,2026-06-18,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Content_Optimization__6a33aaa2.md
Web Page Design Ideas,6a35015b-6ab8-83e8-a115-57a667b1b64e,2026-06-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Web_Page_Design_Ideas__6a35015b.md
Jhootha cyber crime case,6a3524ef-da3c-83e8-8f94-897ecbbcd16a,2026-06-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Jhootha_cyber_crime_case__6a3524ef.md
GST Tax Theft Complaint,6a352a51-b5c4-83e8-b885-5feaffa811a2,2026-06-19,Nivy Advisory (Tax & Accounting),10,0,Nivy_Advisory_Tax_Accounting/GST_Tax_Theft_Complaint__6a352a51.md
SEO with Claude AI,6a354500-a884-83ee-bfb4-0b0d4b6e0217,2026-06-19,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/SEO_with_Claude_AI__6a354500.md
AI Automation System Setup,6a355816-317c-83e8-a209-1fca218b19ce,2026-06-19,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/AI_Automation_System_Setup__6a355816.md
LinkedIn Post Strategy,6a38e650-2eb8-83e8-8631-780805084585,2026-06-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/LinkedIn_Post_Strategy__6a38e650.md
Website Design Recommendations,6a38eaaf-ac20-83ee-8ad8-29a5c3a0659a,2026-06-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Website_Design_Recommendations__6a38eaaf.md
GST Tax Evasion Complaint,6a3ad950-2a4c-83e8-9d20-1ec6ff348aef,2026-06-23,Nivy Advisory (Tax & Accounting),10,0,Nivy_Advisory_Tax_Accounting/GST_Tax_Evasion_Complaint__6a3ad950.md
Complaint Addition Guidance,6a3ae153-3540-83e8-ac07-aeb0155c1bf7,2026-06-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Complaint_Addition_Guidance__6a3ae153.md
Cyber Fraud aur Police Action,6a3ae27f-e5f0-83e8-a262-4d1fd79e300e,2026-06-23,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Cyber_Fraud_aur_Police_Action__6a3ae27f.md
Automated Sales Funnel,6a3b8abe-7a1c-83ee-92bb-1602139237dc,2026-06-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Automated_Sales_Funnel__6a3b8abe.md
Freelancer Partner Program,6a3fd017-ed2c-83e8-bd9f-7122eb279f28,2026-06-27,Nivy Alliance (Partner Program),5,0,Nivy_Alliance_Partner_Program/Freelancer_Partner_Program__6a3fd017.md
Claude free marketing capabilities,6a400277-8980-83ee-bbd9-0b22819b235e,2026-06-27,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Claude_free_marketing_capabilities__6a400277.md
Digital Marketing Agency Automation,6a40fb23-7e00-83e8-8b21-e16812bcf56e,2026-06-28,Nivy Next (Digital Marketing & AI),10,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_Agency_Automation__6a40fb23.md
Notion Document Organization,6a415030-7e20-83ee-8c53-20d557803e8c,2026-06-28,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notion_Document_Organization__6a415030.md
Organization Operating System Guide,6a41fc88-c19c-83ee-90b9-46cbe1de14fb,2026-06-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Organization_Operating_System_Guide__6a41fc88.md
Sales Marketing Tasks Delegation,6a422b41-3360-83e8-870a-5937f8e80b34,2026-06-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Sales_Marketing_Tasks_Delegation__6a422b41.md
Agency Workflow Flowchart,6a42321d-84b8-83e8-80a0-3792db5d2721,2026-06-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Agency_Workflow_Flowchart__6a42321d.md
Business Start-up Guide,6a42490b-1078-83ee-9f1c-fca87591a5b5,2026-06-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Business_Start-up_Guide__6a42490b.md
Organization Chart Guide,6a42f27a-9e9c-83ee-b33d-40bda191ddf8,2026-06-29,Nivy Global (Master Brand & HQ),5,0,Nivy_Global_Master_Brand_HQ/Organization_Chart_Guide__6a42f27a.md
कोर्स और एजेंसी काम,6a4b10cc-b74c-83e9-ac6f-0bb20959ff8f,2026-07-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/करस_और_एजस_कम__6a4b10cc.md
Knowledge Consolidation Strategy,6a4c4098-3be0-83e8-8ac9-4c1125d6501b,2026-07-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Knowledge_Consolidation_Strategy__6a4c4098.md
Second Brain Setup,6a4c4ebe-5838-83ee-b392-fbc132a18eb9,2026-07-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Second_Brain_Setup__6a4c4ebe.md
Lucknow Patna Sleeper Fare,6a4d7190-5a88-83e8-b20b-68c26b36c125,2026-07-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Lucknow_Patna_Sleeper_Fare__6a4d7190.md
Master Funnel Structure,6a4ded7e-0ffc-83e8-967a-02622bf88062,2026-07-08,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Master_Funnel_Structure__6a4ded7e.md
Kundali banane ki jankari,6a4f23df-198c-83ee-8725-0d8bbd5704bb,2026-07-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Kundali_banane_ki_jankari__6a4f23df.md
Hostinger Professional Email Lite,6a507277-19b4-83e8-8aed-71e8df11866e,2026-07-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Hostinger_Professional_Email_Lite__6a507277.md
धर्म और कर्तव्य मार्ग,6a510f56-dde0-83ee-92e5-20965db3c01e,2026-07-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/धरम_और_करतवय_मरग__6a510f56.md
Govt Hospitals Cardiology Lucknow,6a51b2ec-5024-83ee-96be-cb84b918b83c,2026-07-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Govt_Hospitals_Cardiology_Lucknow__6a51b2ec.md
Professional Email IDs for Construction,6a521489-f3c0-83e8-a7a5-6e573d99f6d2,2026-07-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Professional_Email_IDs_for_Construction__6a521489.md
International Client Contacts,6a52dc57-72a0-83e8-89e4-55978321b8ab,2026-07-12,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/International_Client_Contacts__6a52dc57.md
Business Listing Differentiation,6a5464fe-0828-83ee-aab9-7f3640a9f15e,2026-07-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Business_Listing_Differentiation__6a5464fe.md
ऑटोमेटेड फॉर्म सबमिशन,6a546851-e220-83e8-b81a-90f3a1efca92,2026-07-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/ऑटमटड_फरम_सबमशन__6a546851.md
Freelancer partner Improvement,6a559c1c-f6a0-83ee-8cf0-c1b47ae216c2,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Freelancer_partner_Improvement__6a559c1c.md
